modelId,equipId,vendor,model,unitModelNumber,unitNumberKind,unitRole,status,sourceFile,sourcePage,sourceTable,capacityClass,capacityClassUnit,compatibleCapacityRange,compatibleCapacityRangeUnit,matchedAirHandler,matchedAirHandlerUnit,ratedAirflow,ratedAirflowUnit,ecodesignAirflow,ecodesignAirflowUnit,sfp15Airflow,sfp15AirflowUnit,sfp20Airflow,sfp20AirflowUnit,grossCoolingCapacity,grossCoolingCapacityUnit,ahriNetCoolingCapacity,ahriNetCoolingCapacityUnit,eer,eerUnit,ieer,ieerUnit,capacitySteps,capacityStepsUnit,fanMotorHp,fanMotorHpUnit,fanMotorRpm,fanMotorRpmUnit,coilFaceArea,coilFaceAreaUnit,coilRowsFpi,coilRowsFpiUnit,compressorConfig,compressorConfigUnit,refrigerantCircuits,refrigerantCircuitsUnit,condenserFans,condenserFansUnit,condenserAirflow,condenserAirflowUnit,unitWidth,unitWidthUnit,unitHeight,unitHeightUnit,unitLength,unitLengthUnit,seer,seerUnit,seer2,seer2Unit,heatingCapacity,heatingCapacityUnit,cop,copUnit,systemPower,systemPowerUnit,soundRating,soundRatingUnit,refrigerantCharge,refrigerantChargeUnit,refrigerantControl,refrigerantControlUnit,cabinetSize,cabinetSizeUnit,airflowConfiguration,airflowConfigurationUnit
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZJ210,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,14,ZJ180-300 Physical Data + continued p15,17.5 Tons,,,,,,5800,CFM,,,,,,,208,MBh,202,MBh,12.1,,13.0,,25 / 50 / 75 / 100,%,1/3,HP,,,63.8,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,16.70,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZJ240,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,14,ZJ180-300 Physical Data + continued p15,20 Tons,,,,,,7000,CFM,,,,,,,255,MBh,242,MBh,11.0,,12.0,,25 / 50 / 75 / 100,%,1/3,HP,,,63.8,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,21.82,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZJ300,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,14,ZJ180-300 Physical Data + continued p15,25 Tons,,,,,,7000,CFM,,,,,,,290,MBh,280,MBh,10.6,,,,25 / 50 / 75 / 100,%,1/3,HP,,,63.8,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,26.67,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZR180,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,16,ZR180-300 Physical Data + continued p17,15 Tons,,,,,,5000,CFM,,,,,,,189,MBh,180,MBh,11.2,,12.41/12.22,,50 / 100,%,1/3,HP,,,63.8,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,14.40,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZR240,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,16,ZR180-300 Physical Data + continued p17,20 Tons,,,,,,6000,CFM,,,,,,,243,MBh,228,MBh,11.0,,,,50 / 100,%,1/3,HP,,,63.8,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,20.10,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZR300,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,16,ZR180-300 Physical Data + continued p17,25 Tons,,,,,,7600,CFM,,,,,,,303,MBh,288,MBh,10.0,,,,50 / 100,%,1/3,HP,,,63.8,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,28.50,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZF180,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,18,ZF180-300 Physical Data + continued p19,15 Tons,,,,,,4430,CFM,,,,,,,175,MBh,172,MBh,11.01/10.82,,12.41/12.22,,50 / 100,%,1.25,HP,,,36.0,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,15.0,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZF210,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,18,ZF180-300 Physical Data + continued p19,17.5 Tons,,,,,,5300,CFM,,,,,,,208,MBh,204,MBh,11.01/10.82,,,,50 / 100,%,1.25,HP,,,43.3,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,18.5,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZF240,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,18,ZF180-300 Physical Data + continued p19,20 Tons,,,,,,6200,CFM,,,,,,,254.5,MBh,240,MBh,10.01/9.82,,,,50 / 100,%,1.25,HP,,,43.3,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,24.7,kW,,,,,TXV,,,,,
johnson-controls-york-simplicity-se-smart-equipment-york-rooftop-units-modbus,e5,Johnson Controls / York,Simplicity SE (Smart Equipment) — York Rooftop Units (Modbus),ZF300,modelNumber,packagedUnit,extracted,York_ZJ-ZR-ZF_15-25t_TechGuide_5168277-YTG-K-0119.pdf,18,ZF180-300 Physical Data + continued p19,25 Tons,,,,,,6750,CFM,,,,,,,279,MBh,270,MBh,10.01/9.82,,,,50 / 100,%,1.50,HP,,,43.3,sq ft,,,,,,,,,,,,,,,,,,,,,,,,,27.0,kW,,,,,TXV,,,,,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT036H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),3 Tons,,,,,,1200/800,CFM high/low,,,,,,,"36,600",,"36,000",Btu/h,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,,16.8,,,,,,2.7,kW,75,dBA,,,,,,,,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT048H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),4 Tons,,,,,,1800/1200,CFM high/low,,,,,,,"50,100",,"49,000",Btu/h,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,17.3,,,,,,3.8,kW,75,dBA,,,,,,,,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT060H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),5 Tons,,,,,,1800/1350,CFM high/low,,,,,,,"61,600",,"60,000",Btu/h,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,,16.3,,,,,,4.6,kW,82,dBA,,,,,,,,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LGT072H4E,modelNumber,packagedUnit,extracted,Lennox_Enlight_LGT_EHB_210977.pdf#generaldata,20,General data — Enlight LGT 3-6 Ton (EHB text),6 Tons,,,,,,2000/1500,CFM high/low,,,,,,,"72,000",,"69,000",Btu/h,12.2,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,kW,82,dBA,,,,,,,,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT156H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),13 Tons,,,,,,4500,CFM,,,,,,,"154,000",,"150,000",,12.1,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144,000",,3.40,,12.3,,,,,,,,,,,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT180H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),15 Tons,,,,,,5500,CFM,,,,,,,"181,000",,"176,000",,11.1,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,000",,3.40,,15.8,,,,,,,,,,,
lennox-core-unit-controller-enlight-model-l-rooftop-bacnet,e5,Lennox,CORE Unit Controller — Enlight·Model L Rooftop (BACnet),LHT240H4M,modelNumber,packagedUnit,extracted,Lennox_Enlight_LHT_EHB_2411.pdf#generaldata,20,General data — Enlight LHT 13-20 Ton (EHB text),20 Tons,,,,,,7000,CFM,,,,,,,"232,000",,"224,000",,11.1,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224,000",,3.40,,20.1,,,,,,,,,,,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcmr000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 환기(RA) 제어 킷 PAHCMR000,PRLK048A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMR000 (PDB),EEV kit,,3.6 – 28,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcmr000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 환기(RA) 제어 킷 PAHCMR000,PRLK096A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMR000 (PDB),EEV kit,,28.1 – 56,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcmr000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 환기(RA) 제어 킷 PAHCMR000,PRLK396A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMR000 (PDB),EEV kit,,56.1 – 112,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcms000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 급기(SA) 제어 킷 PAHCMS000,PRLK048A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMS000 (PDB),EEV kit,,3.6 – 28,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcms000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 급기(SA) 제어 킷 PAHCMS000,PRLK096A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMS000 (PDB),EEV kit,,28.1 – 56,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcms000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 급기(SA) 제어 킷 PAHCMS000,PRLK396A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMS000 (PDB),EEV kit,,56.1 – 112,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lg-ahu-comm-kit-0caa0-02m-multi-v-single-ahu-interface-modbus-pahcms000,e5,LG,AHU Comm Kit 0CAA0-02M — MULTI V·Single AHU Interface (Modbus) · 급기(SA) 제어 킷 PAHCMS000,PRLK594A0,modelNumber,eevKit,extracted,LG_AHU_CommKit_0CAA0-02M_PDB.pdf#eevkits,15,General data — EEV kit combination for PAHCMS000 (PDB),EEV kit,,112.1 – 168,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP35,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,35,,,,,,372 – 738,m³/h,,,,,,,3.5,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP50,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,50,,,,,,516 – 1080,m³/h,,,,,,,5.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP60,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,60,,,,,,630 – 1260,m³/h,,,,,,,6.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP71,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,71,,,,,,732 – 1440,m³/h,,,,,,,7.1,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP100,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,100,,,,,,978 – 2016,m³/h,,,,,,,10.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP125,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,125,,,,,,1290 – 2520,m³/h,,,,,,,12.5,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP140,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,140,,,,,,1380 – 2880,m³/h,,,,,,,14.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP200,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,200,,,,,,1956 – 4032,m³/h,,,,,,,20.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZRP250,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,250,,,,,,2268 – 4860,m³/h,,,,,,,25.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),P200,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,200,,,,,,1956 – 4032,m³/h,,,,,,,20.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),P250,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,250,,,,,,2268 – 4860,m³/h,,,,,,,25.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),SHW80,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,80,,,,,,732 – 1440,m³/h,,,,,,,7.1,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),SHW112,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,112,,,,,,978 – 2016,m³/h,,,,,,,10.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),SHW140,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,140,,,,,,1290 – 2520,m³/h,,,,,,,12.5,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),SHW230,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,230,,,,,,1956 – 4032,m³/h,,,,,,,20.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZM35,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,35,,,,,,372 – 738,m³/h,,,,,,,3.5,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZM50,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,50,,,,,,516 – 1080,m³/h,,,,,,,5.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZM60,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,60,,,,,,630 – 1260,m³/h,,,,,,,6.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZM71,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,71,,,,,,732 – 1440,m³/h,,,,,,,7.1,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZM100,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,100,,,,,,978 – 2016,m³/h,,,,,,,10.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZM125,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,125,,,,,,1290 – 2520,m³/h,,,,,,,12.5,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,kW,,,,,,,,,,,,,,
mitsubishi-electric-pac-if013b-sif013b-mr-slim-ahu-interface-modbus,e5,Mitsubishi Electric,PAC-IF013B/SIF013B — Mr.Slim AHU Interface (Modbus),ZM140,modelNumber,packagedUnit,extracted,Mitsubishi_PAC-IF013_AHU_Design_Guideline.pdf#airflow,13,General data — Mr.Slim outdoor units for AHU (design guideline text) + nominal capacity p13,140,,,,,,1380 – 2880,m³/h,,,,,,,14.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,kW,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 04 · catalog p32,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,32,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p32,크기 04,,,,,,"0,10 – 0,43",m³/s,,,,,,,6.5,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1365/1910,,1570,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 06 · catalog p32,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,32,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p32,크기 06,,,,,,"0,15 – 0,68",m³/s,,,,,,,12.2,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1365/1910,,1720,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 09 · catalog p32,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,32,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p32,크기 09,,,,,,"0,20 – 0,98",m³/s,,,,,,,19.2,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1435/1600,,2000 e 2370,,,,,,,,,,,,,,,,,,,,,
